_id,Measure,Race_Ethnicity,Estimate,State,Ratio
ObjectId("5ea70f4e0e750000200392af"),Short-stay home health patients who had drug education on all medications,NHPI,95.3,New York,
ObjectId("5ea70f4e0e750000200392b0"),Composite measure: Adults ages 50-75 who received any type of colorectal cancer screening,NHPI,63.2,New York,
ObjectId("5ea70f4e0e750000200392b1"),People who needed to see a doctor but could not because of cost in the past 12 months,NHPI,22.5,New York,
ObjectId("5ea70f4e0e750000200392b2"),Composite measure: Adults who had a doctor's office or clinic visit in the last 12 months whose health providers sometimes or never listened carefully, explained things clearly, respected what they had to say, and spent enough time with them, Medicare man,NHPI,9.5,New York,
ObjectId("5ea70f4e0e750000200392b3"),Long-stay nursing home patients experiencing one or more falls with major injury,White,0,New York,100%
ObjectId("5ea70f4e0e750000200392b4"),Adults ages 18-64 at high risk (e.g., COPD) who received an influenza vaccination in the last flu season,White,68.2,New York,43%
ObjectId("5ea70f4e0e750000200392b5"),Short-stay nursing home residents with moderate to severe pain,White,7,New York,35%
ObjectId("5ea70f4e0e750000200392b6"),Home health care patients who had an emergency department visit and then hospitalized,White,9,New York,34%
ObjectId("5ea70f4e0e750000200392b7"),Home health care patients who had to be admitted to the hospital,White,13.1,New York,26%
ObjectId("5ea70f4e0e750000200392b8"),Adults ages 18-64 at high risk (e.g., COPD) who ever received pneumococcal vaccination,White,51.5,New York,15%
ObjectId("5ea70f4e0e750000200392b9"),Home health care patients who stayed at home after an episode of home health care,White,84.3,New York,9%
ObjectId("5ea70f4e0e750000200392ba"),Adults who reported getting the help or advice they needed when they contacted their home health providers in the last 2 months of care,White,33,New York,8%
ObjectId("5ea70f4e0e750000200392bb"),Home health care patients whose pain when moving around decreased,White,76.9,New York,4%
ObjectId("5ea70f4e0e750000200392bc"),Adults who reported a home health provider asking to see all the prescription and over-the-counter medicines they were taking, when they first started getting home health care,White,87.5,New York,2%
ObjectId("5ea70f4e0e750000200392bd"),Short-stay home health patients who had diabetic foot care and patient education,White,100,New York,1%
ObjectId("5ea70f4e0e750000200392be"),Adults who reported that home health providers talked with them about when to take medicines in the last 2 months of care,White,33.9,New York,-0.1%
ObjectId("5ea70f4e0e750000200392bf"),Home health care patients whose management of oral medications improved,White,64.7,New York,1.9%
ObjectId("5ea70f4e0e750000200392c0"),Adults who reported that home health providers talk about pain in the last 2 months of care,White,88.4,New York,3.1%
ObjectId("5ea70f4e0e750000200392c1"),Home health patients who had improvement in upper body dressing,White,74.8,New York,3.3%
ObjectId("5ea70f4e0e750000200392c2"),Short-stay nursing home patients who had flu vaccination appropriately given,White,89.5,New York,3.7%
ObjectId("5ea70f4e0e750000200392c3"),Long-stay nursing home residents who were assessed for pneumococcal vaccination,White,93,New York,5.1%
ObjectId("5ea70f4e0e750000200392c4"),Home health care patients whose ability to get in and out of bed improved,White,66.6,New York,5.2%
ObjectId("5ea70f4e0e750000200392c5"),Adults who reported that home health providers talked with them about the purpose for taking their new or changed prescription medicines in the last 2 months of care,White,33.9,New York,5.6%
ObjectId("5ea70f4e0e750000200392c6"),Adults who reported being told what care and services they would get when they first started getting home health care,White,85.7,New York,6.2%
ObjectId("5ea70f4e0e750000200392c7"),Adults home health patients age 18 and over who reported that home health providers talked with them about the side effects of medicines in the last 2 months of care,White,27.7,New York,6.2%
ObjectId("5ea70f4e0e750000200392c8"),Adults who received a blood cholesterol measurement in the last 5 years,White,76.9,New York,6.5%
ObjectId("5ea70f4e0e750000200392c9"),Home health care patients whose shortness of breath decreased,White,72,New York,6.5%
ObjectId("5ea70f4e0e750000200392ca"),Short-stay nursing home residents who were assessed for pneumococcal vaccination,White,88.6,New York,7.0%
ObjectId("5ea70f4e0e750000200392cb"),Home health care patients whose ability to walk or move around improved,White,66.5,New York,7.0%
ObjectId("5ea70f4e0e750000200392cc"),Adults who reported a home health provider talking with them about all the prescription and over-the-counter medicines they were taking when they first started getting home health care,White,80.4,New York,8.9%
ObjectId("5ea70f4e0e750000200392cd"),Home health care patients whose bathing improved,White,68.2,New York,9.5%
ObjectId("5ea70f4e0e750000200392ce"),Adults who did not have any problem with the care they received from their home health providers in the last 2 months of care,White,84.8,New York,9.8%
ObjectId("5ea70f4e0e750000200392cf"),Adults who reported that home health providers always treated them with courtesy and respect in the last 2 months of care,Black,83,New York,12.6%
ObjectId("5ea70f4e0e750000200392d0"),Adults who reported that home health providers always listen carefully to them in the last 2 months of care,Black,76.8,New York,12.7%
ObjectId("5ea70f4e0e750000200392d1"),Adults who reported a home health provider talking with them about how to set up their home so they can move around safely when they first started getting home health care,Black,69.6,New York,13.1%
ObjectId("5ea70f4e0e750000200392d2"),Adults who reported that home health providers always treated them as gently as possible in the last 2 months of care,Black,79.5,New York,14.0%
ObjectId("5ea70f4e0e750000200392d3"),Adults who reported that home health providers always seem informed and up-to-date about all the cares or treatments they got at home in the last 2 months of care,Black,57.1,New York,15.5%
ObjectId("5ea70f4e0e750000200392d4"),Adults who reported that home health providers always kept them informed about when they would arrive at their home in the last 2 months of care,Black,69.6,New York,16.4%
ObjectId("5ea70f4e0e750000200392d5"),Adults age 65 and over who received an influenza vaccination in the last flu season,Black,57.1,New York,18.8%
ObjectId("5ea70f4e0e750000200392d6"),Adults who reported that home health providers always explained things in a way that was easy to understand in the last 2 months of care,Black,69.6,New York,19.8%
ObjectId("5ea70f4e0e750000200392d7"),Adults age 65 and over who ever received pneumococcal vaccination,Black,59.6,New York,24.3%
ObjectId("5ea70f4e0e750000200392d8"),Home health patients who had influenza vaccination during flu season,Black,61.1,New York,27.9%
ObjectId("5ea70f4e0e750000200392d9"),Adults who reported getting the help or advice they needed the same day they contacted their home health providers,Black,16.1,New York,32.5%
ObjectId("5ea70f4e0e750000200392da"),Home health patients who had pneumococcal polysaccharide vaccination,Black,57.5,New York,33.2%
ObjectId("5ea70f4e0e750000200392db"),Adult hospital patients who sometimes or never had good communication about medications they received in the hospital,Black,10.9,New York,40.5%
ObjectId("5ea70f4e0e750000200392dc"),Adult hospital patients who did not receive good communication about discharge information,Hispanic,14,New York,81.3%
ObjectId("5ea70f4e0e750000200392dd"),Low-risk, long-stay nursing home residents with loss of control of bowels or bladder,Hispanic,49.1,New York,194.0%
ObjectId("5ea70f4e0e750000200392de"),Adult hospital patients who strongly disagree or disagree that staff took their preferences and those of their family and caregiver into account when deciding what the patients discharge health care would be,Hispanic,10.7,New York,230.2%
ObjectId("5ea70f4e0e750000200392df"),Short-stay home health patients who had drug education on all medications,NHPI,95.2,New York,
ObjectId("5ea70f4e0e750000200392e0"),Composite measure: Adults ages 50-75 who received any type of colorectal cancer screening,NHPI,47.8,New York,
ObjectId("5ea70f4e0e750000200392e1"),People who needed to see a doctor but could not because of cost in the past 12 months,NHPI,14.8,New York,
ObjectId("5ea70f4e0e750000200392e2"),Adult hospital patients who strongly agree that they understood the purpose for taking each of their medications after discharge,NHPI,48.2,New York,
ObjectId("5ea70f4e0e750000200392e3"),Adult hospital patients who always had good communication with nurses in the hospital,NHPI,77,New York,
ObjectId("5ea70f4e0e750000200392e4"),Adult hospital patients who always had good communication with doctors in the hospital,NHPI,78.8,New York,
ObjectId("5ea70f4e0e750000200392e5"),Adult hospital patients who strongly agree that they understood how to manage their health after discharge,NHPI,49.4,New York,
ObjectId("5ea70f4e0e750000200392e6"),Long-stay nursing home residents with moderate to severe pain,White,0.7,New York,85%
ObjectId("5ea70f4e0e750000200392e7"),Short-stay nursing home residents with moderate to severe pain,White,3.8,New York,65%
ObjectId("5ea70f4e0e750000200392e8"),Home health care patients who had an emergency department visit without a hospitalization,White,1.4,New York,53%
ObjectId("5ea70f4e0e750000200392e9"),Home health care patients who had an emergency department visit and then hospitalized,White,10.4,New York,23%
ObjectId("5ea70f4e0e750000200392ea"),Home health care patients who had to be admitted to the hospital,White,15.2,New York,14%
ObjectId("5ea70f4e0e750000200392eb"),Long-stay nursing home residents whose  ability to move independently worsened,White,11.8,New York,14%
ObjectId("5ea70f4e0e750000200392ec"),Long-stay nursing home residents with a urinary tract infection,White,3,New York,9%
ObjectId("5ea70f4e0e750000200392ed"),Low-risk, long-stay nursing home residents with a catheter inserted and left in the bladder,White,2.3,New York,8%
ObjectId("5ea70f4e0e750000200392ee"),Home health care patients who stayed at home after an episode of home health care,White,83.5,New York,8%
ObjectId("5ea70f4e0e750000200392ef"),Long-stay nursing home residents whose need for help with daily activities increased,White,10,New York,6%
ObjectId("5ea70f4e0e750000200392f0"),Short-stay home health patients who had diabetic foot care and patient education,White,99.8,New York,1%
ObjectId("5ea70f4e0e750000200392f1"),Home health care patients whose pain when moving around decreased,White,74.2,New York,1%
ObjectId("5ea70f4e0e750000200392f2"),Long-stay nursing home patients who were assessed and appropriately given the seasonal influenza vaccine,White,93.7,New York,0.4%
ObjectId("5ea70f4e0e750000200392f3"),Long-stay nursing home residents who were assessed for pneumococcal vaccination,White,95.9,New York,2.1%
